avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
240000	4.10e-04	0.00e+00	146	200074
480000	3.35e-04	0.00e+00	145	162376
720000	2.75e-04	0.00e+00	144	132445
960000	2.49e-04	0.00e+00	143	118964
1200000	2.22e-04	0.00e+00	142	105137
1440000	2.20e-04	0.00e+00	141	103475
1680000	2.11e-04	0.00e+00	140	98515
1920000	2.03e-04	0.00e+00	139	94367
2160000	1.97e-04	0.00e+00	138	90670
2400000	1.94e-04	0.00e+00	137	88810
2640000	1.80e-04	0.00e+00	136	81984
2880000	1.72e-04	0.00e+00	135	77438
3120000	1.63e-04	0.00e+00	134	72787
3360000	1.56e-04	0.00e+00	133	69192
3600000	1.48e-04	0.00e+00	132	65141
3840000	1.38e-04	0.00e+00	131	60230
4080000	1.29e-04	0.00e+00	130	56038
4320000	1.22e-04	0.00e+00	129	52660
4560000	1.17e-04	0.00e+00	128	50173
4800000	1.13e-04	0.00e+00	127	47893
5040000	1.09e-04	0.00e+00	126	45817
5280000	1.03e-04	0.00e+00	125	43187
5520000	9.89e-05	0.00e+00	124	40954
5760000	9.59e-05	0.00e+00	123	39398
6000000	9.18e-05	0.00e+00	122	37393
6240000	8.93e-05	0.00e+00	121	36098
6480000	8.77e-05	0.00e+00	120	35162
6720000	8.58e-05	0.00e+00	119	34121
6960000	8.35e-05	0.00e+00	118	32903
7200000	8.07e-05	0.00e+00	117	31518
7440000	7.84e-05	0.00e+00	116	30380
7680000	7.62e-05	0.00e+00	115	29272
7920000	7.39e-05	0.00e+00	114	28123
8160000	7.22e-05	0.00e+00	113	27256
8400000	7.11e-05	0.00e+00	112	26595
8640000	6.98e-05	0.00e+00	111	25882
8880000	6.84e-05	0.00e+00	110	25130
9120000	6.72e-05	0.00e+00	109	24466
9360000	6.63e-05	0.00e+00	108	23934
9600000	6.54e-05	0.00e+00	107	23368
9840000	6.42e-05	0.00e+00	106	22727
10080000	6.29e-05	0.00e+00	105	22046
10320000	6.18e-05	0.00e+00	104	21480
10560000	6.06e-05	0.00e+00	103	20836
10800000	5.90e-05	0.00e+00	102	20105
11040000	5.78e-05	0.00e+00	101	19499
11280000	5.63e-05	0.00e+00	100	18820
11520000	5.52e-05	0.00e+00	99	18263
11760000	5.38e-05	0.00e+00	98	17598
12000000	5.28e-05	0.00e+00	97	17121
12240000	5.22e-05	0.00e+00	96	16734
12480000	5.15e-05	0.00e+00	95	16340
12720000	5.11e-05	0.00e+00	94	16031
12960000	5.02e-05	0.00e+00	93	15600
13200000	4.98e-05	0.00e+00	92	15316
13440000	4.94e-05	0.00e+00	91	15028
13680000	4.92e-05	0.00e+00	90	14786
13919999	4.84e-05	0.00e+00	89	14382
14159999	4.75e-05	0.00e+00	88	13961
14400000	4.68e-05	0.00e+00	87	13597
14639999	4.61e-05	0.00e+00	86	13241
14999289	4.54e-05	0.00e+00	169	25651
15479272	4.42e-05	0.00e+00	165	24373
15959254	4.32e-05	0.00e+00	161	23225
16439235	4.24e-05	0.00e+00	157	22253
16919215	4.19e-05	0.00e+00	153	21419
17399194	4.10e-05	0.00e+00	149	20403
17879172	4.05e-05	0.00e+00	145	19600
18359148	4.01e-05	0.00e+00	141	18883
18839124	4.05e-05	0.00e+00	137	18551
19319097	4.10e-05	0.00e+00	133	18209
19799069	4.10e-05	0.00e+00	129	17650
20279040	4.12e-05	0.00e+00	125	17203
20759008	4.11e-05	0.00e+00	121	16598
21238974	4.11e-05	0.00e+00	117	16045
21718938	4.08e-05	0.00e+00	113	15417
22198899	4.01e-05	0.00e+00	109	14616
22678857	4.01e-05	0.00e+00	105	14052
23158811	4.06e-05	0.00e+00	101	13699
23638762	4.08e-05	0.00e+00	97	13221
24118709	4.04e-05	0.00e+00	93	12561
24598651	3.94e-05	0.00e+00	89	11704
25078588	3.86e-05	0.00e+00	85	10966
25558518	3.82e-05	0.00e+00	81	10323
26038441	3.86e-05	0.00e+00	77	9918
26518356	3.98e-05	0.00e+00	73	9701
26998260	3.95e-05	0.00e+00	69	9113
27478153	3.89e-05	0.00e+00	65	8446
27958032	3.91e-05	0.00e+00	61	7972
28437894	3.90e-05	0.00e+00	57	7433
28917735	3.94e-05	0.00e+00	53	6974
29397551	4.06e-05	0.00e+00	49	6649
29877333	4.17e-05	0.00e+00	45	6270
30357073	4.38e-05	0.00e+00	41	6003
30836756	4.58e-05	0.00e+00	37	5659
31430000	4.53e-05	0.00e+00	48	7258
32147692	3.70e-05	0.00e+00	39	4825
33157647	3.06e-05	0.00e+00	51	5213
33439999	1.64e-04	0.00e+00	9	4939
43873684	-8.85e-07	0.00e+00	-1425	4211
