avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.25e-04	0.00e+00	167	190772
420000	2.77e-04	0.00e+00	166	161617
630000	2.36e-04	0.00e+00	165	136418
840000	2.13e-04	0.00e+00	164	122787
1050000	1.91e-04	0.00e+00	163	109466
1260000	1.82e-04	0.00e+00	162	103662
1470000	1.72e-04	0.00e+00	161	97328
1680000	1.63e-04	0.00e+00	160	91554
1890000	1.54e-04	0.00e+00	159	86201
2100000	1.48e-04	0.00e+00	158	82275
2310000	1.45e-04	0.00e+00	157	79651
2520000	1.36e-04	0.00e+00	156	74554
2730000	1.31e-04	0.00e+00	155	71268
2940000	1.27e-04	0.00e+00	154	68451
3150000	1.27e-04	0.00e+00	153	67957
3360000	1.26e-04	0.00e+00	152	67113
3569999	1.18e-04	0.00e+00	151	62308
3780000	1.09e-04	0.00e+00	150	57358
3990000	1.04e-04	0.00e+00	149	54457
4200000	9.91e-05	0.00e+00	148	51480
4410000	9.33e-05	0.00e+00	147	48167
4620000	8.91e-05	0.00e+00	146	45648
4830000	8.66e-05	0.00e+00	145	44052
5040000	8.32e-05	0.00e+00	144	42071
5250000	7.96e-05	0.00e+00	143	39956
5460000	7.79e-05	0.00e+00	142	38820
5670000	7.47e-05	0.00e+00	141	36987
5880000	7.21e-05	0.00e+00	140	35413
6090000	6.93e-05	0.00e+00	139	33824
6300000	6.78e-05	0.00e+00	138	32846
6510000	6.56e-05	0.00e+00	137	31565
6720000	6.40e-05	0.00e+00	136	30543
6930000	6.20e-05	0.00e+00	135	29357
7140000	6.05e-05	0.00e+00	134	28479
7350000	5.90e-05	0.00e+00	133	27558
7560000	5.75e-05	0.00e+00	132	26654
7770000	5.60e-05	0.00e+00	131	25742
7980000	5.44e-05	0.00e+00	130	24825
8189999	5.33e-05	0.00e+00	129	24133
8400000	5.16e-05	0.00e+00	128	23171
8610000	5.08e-05	0.00e+00	127	22625
8820000	5.00e-05	0.00e+00	126	22106
9030000	4.92e-05	0.00e+00	125	21586
9240000	4.84e-05	0.00e+00	124	21085
9450000	4.77e-05	0.00e+00	123	20609
9660000	4.69e-05	0.00e+00	122	20104
9870000	4.63e-05	0.00e+00	121	19665
10080000	4.55e-05	0.00e+00	120	19160
10290000	4.48e-05	0.00e+00	119	18723
10500000	4.42e-05	0.00e+00	118	18308
10710000	4.35e-05	0.00e+00	117	17853
10920000	4.28e-05	0.00e+00	116	17437
11130000	4.25e-05	0.00e+00	115	17173
11340000	4.21e-05	0.00e+00	114	16839
11550000	4.16e-05	0.00e+00	113	16500
11760000	4.11e-05	0.00e+00	112	16158
12074524	3.97e-05	0.00e+00	221	30823
12494516	3.83e-05	0.00e+00	217	29135
12914507	3.72e-05	0.00e+00	213	27836
13334497	3.64e-05	0.00e+00	209	26736
13754487	3.59e-05	0.00e+00	205	25862
14174477	3.53e-05	0.00e+00	201	24899
14594467	3.47e-05	0.00e+00	197	23982
15014455	3.42e-05	0.00e+00	193	23152
15434444	3.35e-05	0.00e+00	189	22243
15854432	3.26e-05	0.00e+00	185	21161
16274419	3.21e-05	0.00e+00	181	20370
16694406	3.15e-05	0.00e+00	177	19567
17114393	3.11e-05	0.00e+00	173	18875
17534378	3.07e-05	0.00e+00	169	18237
17954363	3.02e-05	0.00e+00	165	17511
18374347	3.03e-05	0.00e+00	161	17131
18794331	3.06e-05	0.00e+00	157	16884
19214313	3.08e-05	0.00e+00	153	16517
19634295	3.04e-05	0.00e+00	149	15890
20054275	3.01e-05	0.00e+00	145	15320
20474255	2.97e-05	0.00e+00	141	14705
20894233	2.96e-05	0.00e+00	137	14232
21314210	2.94e-05	0.00e+00	133	13713
21734186	2.92e-05	0.00e+00	129	13222
22154160	2.90e-05	0.00e+00	125	12740
22574132	2.91e-05	0.00e+00	121	12380
22994102	2.93e-05	0.00e+00	117	12045
23414070	2.95e-05	0.00e+00	113	11698
23834036	2.91e-05	0.00e+00	109	11147
24254000	2.89e-05	0.00e+00	105	10646
24673960	2.87e-05	0.00e+00	101	10175
25197083	2.86e-05	0.00e+00	144	14473
25826888	2.87e-05	0.00e+00	135	13607
26456666	2.89e-05	0.00e+00	126	12777
27086410	2.87e-05	0.00e+00	117	11785
27716111	2.87e-05	0.00e+00	108	10871
28345757	2.86e-05	0.00e+00	99	9949
28975333	2.91e-05	0.00e+00	90	9190
29604814	2.99e-05	0.00e+00	81	8507
30234166	3.11e-05	0.00e+00	72	7864
30962195	3.14e-05	0.00e+00	82	9034
31893750	2.69e-05	0.00e+00	80	7559
33337500	2.22e-05	0.00e+00	88	6870
43904237	-9.62e-07	0.00e+00	-1888	6378
