avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.19e-04	0.00e+00	167	178504
420000	2.71e-04	0.00e+00	166	151112
630000	2.22e-04	0.00e+00	165	122894
840000	1.99e-04	0.00e+00	164	109611
1050000	1.81e-04	0.00e+00	163	99137
1260000	1.67e-04	0.00e+00	162	90525
1470000	1.65e-04	0.00e+00	161	89015
1680000	1.63e-04	0.00e+00	160	87389
1890000	1.56e-04	0.00e+00	159	83016
2100000	1.51e-04	0.00e+00	158	79742
2310000	1.51e-04	0.00e+00	157	79582
2520000	1.40e-04	0.00e+00	156	73382
2730000	1.36e-04	0.00e+00	155	70793
2940000	1.27e-04	0.00e+00	154	65827
3150000	1.25e-04	0.00e+00	153	64115
3360000	1.19e-04	0.00e+00	152	60784
3569999	1.12e-04	0.00e+00	151	56740
3780000	1.07e-04	0.00e+00	150	53890
3990000	1.01e-04	0.00e+00	149	50315
4200000	9.56e-05	0.00e+00	148	47444
4410000	9.18e-05	0.00e+00	147	45263
4620000	8.82e-05	0.00e+00	146	43200
4830000	8.61e-05	0.00e+00	145	41856
5040000	8.31e-05	0.00e+00	144	40103
5250000	7.97e-05	0.00e+00	143	38227
5460000	7.60e-05	0.00e+00	142	36164
5670000	7.39e-05	0.00e+00	141	34934
5880000	7.16e-05	0.00e+00	140	33591
6090000	6.89e-05	0.00e+00	139	32102
6300000	6.78e-05	0.00e+00	138	31383
6510000	6.68e-05	0.00e+00	137	30663
6720000	6.54e-05	0.00e+00	136	29811
6930000	6.41e-05	0.00e+00	135	29004
7140000	6.21e-05	0.00e+00	134	27905
7350000	6.05e-05	0.00e+00	133	26962
7560000	5.89e-05	0.00e+00	132	26085
7770000	5.75e-05	0.00e+00	131	25234
7980000	5.59e-05	0.00e+00	130	24371
8189999	5.49e-05	0.00e+00	129	23746
8400000	5.43e-05	0.00e+00	128	23283
8610000	5.34e-05	0.00e+00	127	22735
8820000	5.24e-05	0.00e+00	126	22128
9030000	5.17e-05	0.00e+00	125	21688
9240000	5.09e-05	0.00e+00	124	21143
9450000	5.03e-05	0.00e+00	123	20727
9660000	4.96e-05	0.00e+00	122	20298
9870000	4.89e-05	0.00e+00	121	19851
10080000	4.79e-05	0.00e+00	120	19275
10290000	4.73e-05	0.00e+00	119	18870
10500000	4.65e-05	0.00e+00	118	18385
10710000	4.54e-05	0.00e+00	117	17808
10920000	4.46e-05	0.00e+00	116	17359
11130000	4.36e-05	0.00e+00	115	16796
11340000	4.28e-05	0.00e+00	114	16352
11550000	4.19e-05	0.00e+00	113	15886
11864529	4.07e-05	0.00e+00	223	30438
12284520	3.97e-05	0.00e+00	219	29172
12704511	3.90e-05	0.00e+00	215	28081
13124502	3.81e-05	0.00e+00	211	26947
13544492	3.76e-05	0.00e+00	207	26086
13964482	3.68e-05	0.00e+00	203	25035
14384472	3.57e-05	0.00e+00	199	23840
14804461	3.50e-05	0.00e+00	195	22853
15224450	3.42e-05	0.00e+00	191	21932
15644438	3.34e-05	0.00e+00	187	20943
16064426	3.28e-05	0.00e+00	183	20136
16484413	3.24e-05	0.00e+00	179	19427
16904400	3.19e-05	0.00e+00	175	18724
17324385	3.14e-05	0.00e+00	171	17976
17744371	3.10e-05	0.00e+00	167	17382
18164355	3.06e-05	0.00e+00	163	16718
18584339	3.07e-05	0.00e+00	159	16361
19004322	3.11e-05	0.00e+00	155	16160
19424304	3.13e-05	0.00e+00	151	15829
19844285	3.13e-05	0.00e+00	147	15410
20264265	3.14e-05	0.00e+00	143	15057
20684244	3.13e-05	0.00e+00	139	14603
21104222	3.13e-05	0.00e+00	135	14181
21524198	3.13e-05	0.00e+00	131	13750
21944173	3.09e-05	0.00e+00	127	13149
22364146	3.06e-05	0.00e+00	123	12612
22784117	3.05e-05	0.00e+00	119	12180
23204086	3.10e-05	0.00e+00	115	11965
23624054	3.12e-05	0.00e+00	111	11600
24044018	3.09e-05	0.00e+00	107	11089
24463980	3.02e-05	0.00e+00	103	10426
24883939	2.98e-05	0.00e+00	99	9887
25407021	2.92e-05	0.00e+00	141	13800
26036818	2.94e-05	0.00e+00	132	13007
26666585	3.04e-05	0.00e+00	123	12546
27296315	2.98e-05	0.00e+00	114	11376
27925999	2.98e-05	0.00e+00	105	10483
28555625	2.99e-05	0.00e+00	96	9626
29185172	3.04e-05	0.00e+00	87	8868
29814615	3.18e-05	0.00e+00	78	8315
30443913	3.38e-05	0.00e+00	69	7825
31171538	3.51e-05	0.00e+00	78	9168
32102000	2.89e-05	0.00e+00	75	7269
33530000	2.77e-05	0.00e+00	78	7234
43890000	-1.02e-06	0.00e+00	-1891	6451
