avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
240000	4.42e-04	0.00e+00	146	239110
480000	3.68e-04	0.00e+00	145	197690
720000	3.09e-04	0.00e+00	144	164577
960000	2.73e-04	0.00e+00	143	144691
1200000	2.55e-04	0.00e+00	142	134029
1440000	2.41e-04	0.00e+00	141	125799
1680000	2.25e-04	0.00e+00	140	116762
1920000	2.15e-04	0.00e+00	139	110640
2160000	2.07e-04	0.00e+00	138	105576
2400000	1.89e-04	0.00e+00	137	95763
2640000	1.73e-04	0.00e+00	136	87067
2880000	1.57e-04	0.00e+00	135	78549
3120000	1.43e-04	0.00e+00	134	70904
3360000	1.37e-04	0.00e+00	133	67291
3600000	1.35e-04	0.00e+00	132	65878
3840000	1.30e-04	0.00e+00	131	63119
4080000	1.25e-04	0.00e+00	130	60041
4320000	1.20e-04	0.00e+00	129	57561
4560000	1.13e-04	0.00e+00	128	53797
4800000	1.09e-04	0.00e+00	127	51104
5040000	1.03e-04	0.00e+00	126	48161
5280000	9.69e-05	0.00e+00	125	44867
5520000	9.26e-05	0.00e+00	124	42535
5760000	9.02e-05	0.00e+00	123	41079
6000000	8.80e-05	0.00e+00	122	39760
6240000	8.63e-05	0.00e+00	121	38671
6480000	8.40e-05	0.00e+00	120	37350
6720000	8.21e-05	0.00e+00	119	36198
6960000	7.99e-05	0.00e+00	118	34934
7200000	7.73e-05	0.00e+00	117	33494
7440000	7.46e-05	0.00e+00	116	32064
7680000	7.26e-05	0.00e+00	115	30935
7920000	7.05e-05	0.00e+00	114	29771
8160000	6.93e-05	0.00e+00	113	29009
8400000	6.77e-05	0.00e+00	112	28097
8640000	6.67e-05	0.00e+00	111	27433
8880000	6.54e-05	0.00e+00	110	26636
9120000	6.45e-05	0.00e+00	109	26027
9360000	6.30e-05	0.00e+00	108	25195
9600000	6.22e-05	0.00e+00	107	24663
9840000	6.09e-05	0.00e+00	106	23916
10080000	5.94e-05	0.00e+00	105	23098
10320000	5.79e-05	0.00e+00	104	22307
10560000	5.71e-05	0.00e+00	103	21775
10800000	5.61e-05	0.00e+00	102	21204
11040000	5.52e-05	0.00e+00	101	20634
11280000	5.44e-05	0.00e+00	100	20128
11520000	5.38e-05	0.00e+00	99	19723
11760000	5.33e-05	0.00e+00	98	19326
12000000	5.30e-05	0.00e+00	97	19048
12240000	5.23e-05	0.00e+00	96	18597
12480000	5.21e-05	0.00e+00	95	18314
12720000	5.16e-05	0.00e+00	94	17963
12960000	5.11e-05	0.00e+00	93	17582
13200000	5.07e-05	0.00e+00	92	17277
13440000	5.05e-05	0.00e+00	91	17028
13680000	4.99e-05	0.00e+00	90	16636
13919999	4.91e-05	0.00e+00	89	16180
14159999	4.85e-05	0.00e+00	88	15804
14400000	4.78e-05	0.00e+00	87	15399
14639999	4.70e-05	0.00e+00	86	14963
14879999	4.68e-05	0.00e+00	85	14729
15120000	4.65e-05	0.00e+00	84	14455
15360000	4.59e-05	0.00e+00	83	14105
15600000	4.55e-05	0.00e+00	82	13810
15959254	4.46e-05	0.00e+00	161	26613
16439235	4.39e-05	0.00e+00	157	25525
16919215	4.31e-05	0.00e+00	153	24433
17399194	4.26e-05	0.00e+00	149	23479
17879172	4.21e-05	0.00e+00	145	22590
18359148	4.13e-05	0.00e+00	141	21556
18839124	4.10e-05	0.00e+00	137	20782
19319097	4.08e-05	0.00e+00	133	20084
19799069	4.03e-05	0.00e+00	129	19272
20279040	3.98e-05	0.00e+00	125	18417
20759008	3.96e-05	0.00e+00	121	17745
21238974	3.95e-05	0.00e+00	117	17118
21718938	3.94e-05	0.00e+00	113	16480
22198899	3.91e-05	0.00e+00	109	15779
22678857	3.86e-05	0.00e+00	105	15011
23158811	3.84e-05	0.00e+00	101	14352
23638762	3.77e-05	0.00e+00	97	13545
24118709	3.76e-05	0.00e+00	93	12947
24598651	3.66e-05	0.00e+00	89	12076
25078588	3.56e-05	0.00e+00	85	11200
25558518	3.49e-05	0.00e+00	81	10457
26038441	3.41e-05	0.00e+00	77	9730
26518356	3.36e-05	0.00e+00	73	9083
26998260	3.31e-05	0.00e+00	69	8451
27478153	3.28e-05	0.00e+00	65	7889
27958032	3.28e-05	0.00e+00	61	7410
28437894	3.35e-05	0.00e+00	57	7066
29033846	3.35e-05	0.00e+00	78	9674
29753043	3.40e-05	0.00e+00	69	8680
30471999	3.44e-05	0.00e+00	60	7650
31190588	3.23e-05	0.00e+00	51	6103
32017777	3.03e-05	0.00e+00	54	6053
33157647	2.73e-05	0.00e+00	51	5147
34079999	1.15e-04	0.00e+00	12	5097
43857142	-9.28e-07	0.00e+00	-1428	4906
