avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
120000	1.42e-04	0.00e+00	290	140469
240000	9.55e-05	0.00e+00	289	94325
360000	9.54e-05	0.00e+00	288	93895
480000	8.67e-05	0.00e+00	287	84983
600000	7.52e-05	0.00e+00	286	73436
720000	6.86e-05	0.00e+00	285	66772
840000	6.81e-05	0.00e+00	284	66074
960000	6.53e-05	0.00e+00	283	63126
1080000	6.12e-05	0.00e+00	282	58946
1200000	6.10e-05	0.00e+00	281	58546
1320000	5.77e-05	0.00e+00	280	55231
1440000	5.49e-05	0.00e+00	279	52347
1560000	5.34e-05	0.00e+00	278	50698
1680000	5.24e-05	0.00e+00	277	49599
1800000	5.03e-05	0.00e+00	276	47415
1920000	4.90e-05	0.00e+00	275	46027
2040000	4.75e-05	0.00e+00	274	44478
2160000	4.59e-05	0.00e+00	273	42776
2280000	4.38e-05	0.00e+00	272	40694
2400000	4.31e-05	0.00e+00	271	39865
2520000	4.18e-05	0.00e+00	270	38574
2640000	3.95e-05	0.00e+00	269	36271
2760000	3.86e-05	0.00e+00	268	35353
2880000	3.83e-05	0.00e+00	267	34936
3000000	3.72e-05	0.00e+00	266	33758
3120000	3.61e-05	0.00e+00	265	32641
3240000	3.43e-05	0.00e+00	264	30964
3360000	3.29e-05	0.00e+00	263	29516
3480000	3.22e-05	0.00e+00	262	28797
3600000	3.13e-05	0.00e+00	261	27910
3720000	3.06e-05	0.00e+00	260	27191
3840000	3.08e-05	0.00e+00	259	27242
3960000	2.98e-05	0.00e+00	258	26230
4139883	2.86e-05	0.00e+00	513	50076
4379882	2.74e-05	0.00e+00	509	47614
4619881	2.64e-05	0.00e+00	505	45576
4859880	2.57e-05	0.00e+00	501	43988
5099879	2.49e-05	0.00e+00	497	42249
5339878	2.40e-05	0.00e+00	493	40344
5579877	2.33e-05	0.00e+00	489	38853
5819876	2.29e-05	0.00e+00	485	37922
6059875	2.23e-05	0.00e+00	481	36621
6299874	2.19e-05	0.00e+00	477	35661
6539873	2.13e-05	0.00e+00	473	34407
6779872	2.09e-05	0.00e+00	469	33522
7019870	2.05e-05	0.00e+00	465	32552
7259869	2.02e-05	0.00e+00	461	31732
7499868	1.97e-05	0.00e+00	457	30785
7739867	1.93e-05	0.00e+00	453	29809
7979866	1.87e-05	0.00e+00	449	28755
8219865	1.83e-05	0.00e+00	445	27815
8459863	1.79e-05	0.00e+00	441	27016
8699862	1.75e-05	0.00e+00	437	26076
8939861	1.71e-05	0.00e+00	433	25285
9179860	1.67e-05	0.00e+00	429	24489
9419858	1.64e-05	0.00e+00	425	23813
9659857	1.62e-05	0.00e+00	421	23282
9899856	1.58e-05	0.00e+00	417	22561
10139854	1.56e-05	0.00e+00	413	22047
10379853	1.54e-05	0.00e+00	409	21455
10679603	1.53e-05	0.00e+00	606	31592
11039597	1.51e-05	0.00e+00	597	30877
11399591	1.51e-05	0.00e+00	588	30239
11759585	1.50e-05	0.00e+00	579	29602
12119578	1.50e-05	0.00e+00	570	29117
12479572	1.47e-05	0.00e+00	561	28199
12839565	1.45e-05	0.00e+00	552	27349
13199558	1.38e-05	0.00e+00	543	25578
13559550	1.36e-05	0.00e+00	534	24731
13919542	1.34e-05	0.00e+00	525	24000
14279534	1.30e-05	0.00e+00	516	22859
14639526	1.26e-05	0.00e+00	507	21807
14999518	1.25e-05	0.00e+00	498	21276
15359509	1.25e-05	0.00e+00	489	20879
15719500	1.25e-05	0.00e+00	480	20453
16079490	1.22e-05	0.00e+00	471	19577
16439480	1.18e-05	0.00e+00	462	18546
16859003	1.14e-05	0.00e+00	602	23445
17338976	1.12e-05	0.00e+00	586	22426
17818947	1.10e-05	0.00e+00	570	21357
18298916	1.08e-05	0.00e+00	554	20382
18778884	1.06e-05	0.00e+00	538	19461
19258850	1.04e-05	0.00e+00	522	18623
19738814	1.04e-05	0.00e+00	506	17995
20278032	1.03e-05	0.00e+00	610	21533
20877948	1.04e-05	0.00e+00	585	20754
21477857	1.05e-05	0.00e+00	560	20029
22077757	1.07e-05	0.00e+00	535	19483
22677647	1.07e-05	0.00e+00	510	18683
23277525	1.08e-05	0.00e+00	485	17922
23877391	1.09e-05	0.00e+00	460	17202
24535953	1.08e-05	0.00e+00	519	19166
25255652	1.08e-05	0.00e+00	483	17899
25975302	1.09e-05	0.00e+00	447	16588
26752941	1.04e-05	0.00e+00	476	16987
27649586	9.78e-06	0.00e+00	484	16166
28664615	9.64e-06	0.00e+00	468	15409
29905542	9.34e-06	0.00e+00	498	15892
31573333	9.27e-06	0.00e+00	459	14529
43980659	-7.01e-07	0.00e+00	-5824	13942
